"A"
"B"
"0"
"0.1"
"0.2"
"0.30000000000000004"
"0.4"
"0.5"
"0.6"
"0.7"
"0.7999999999999999"
"0.8999999999999999"
"0.9999999999999999"
"1.0999999999999999"
"1.2"
"1.3"
"1.4000000000000001"
"1.5000000000000002"
"1.6000000000000003"
"1.7000000000000004"
"1.8000000000000005"
"1.9000000000000006"
"2.0000000000000004"
"2.1000000000000005"
"2.2000000000000006"
"2.3000000000000007"
"2.400000000000001"
"2.500000000000001"
"2.600000000000001"
"2.700000000000001"
"2.800000000000001"
"2.9000000000000012"
"3.0000000000000013"
"0"
"6.743795423142976e-8"
"0.000003353145661140304"
"0.00003295101688070363"
"0.00016672325275166836"
"0.0005863377301819924"
"0.001638148270695438"
"0.0039042537833396487"
"0.008281606212195175"
"0.01606520243013844"
"0.029027323052883282"
"0.049477177221853616"
"0.08027267287794596"
"0.12473725727530358"
"0.18641062055652663"
"0.26853799370114045"
"0.3731935687595307"
"0.4999686942084176"
"0.6442809564703247"
"0.7956260567954551"
"0.9365100282824929"
"1.0432443818943091"
"1.0899055692806157"
"1.055971691536256"
"0.9360133888049806"
"0.7468772526657154"
"0.5263443742647891"
"0.32038713607952446"
"0.16416049404627264"
"0.0687347999125012"
"0.022734463958667083"
